# This is a csv file defining the trajectory of a youBot in the csvplayer.,,,,,,,,,,,
"# Each column corresponds to a joint angle/length, except the last (13th) column, which corresponds to the gripper states.",,,,,,,,,,,
"# Joint order: phi, x, y, Joint1, Joint2, Joint3, Joint4, Joint5, front left wheel, front right wheel, rear right wheel, rear left wheel, gripper states.",,,,,,,,,,,
# Each row corresponds to a timestep.,,,,,,,,,,,
-3.3917E-016,-0.41514,-1.0866E-016,1.2262E-015,-0.94702,0.0067479,-0.27968,-5.7715E-018,2.3338,2.3338,2.3338,2.3338
-3.4147E-016,-0.41288,-1.0737E-016,1.2291E-015,-0.9505,0.0067362,-0.27219,-9.8603E-018,2.3816,2.3816,2.3816,2.3816
-3.4353E-016,-0.41059,-1.1003E-016,1.2531E-015,-0.95397,0.0067246,-0.26468,-8.339E-018,2.4296,2.4296,2.4296,2.4296
-3.475E-016,-0.40829,-1.1324E-016,1.2678E-015,-0.95744,0.0067131,-0.25715,-1.688E-017,2.478,2.478,2.478,2.478
-3.5349E-016,-0.40598,-1.1537E-016,1.3026E-015,-0.9609,0.0067016,-0.24962,-9.4262E-018,2.5268,2.5268,2.5268,2.5268
-3.5327E-016,-0.40365,-1.1343E-016,1.319E-015,-0.96437,0.0066902,-0.24207,-1.4202E-017,2.5759,2.5759,2.5759,2.5759
-3.5818E-016,-0.4013,-1.1598E-016,1.3466E-015,-0.96784,0.0066789,-0.23451,-1.2702E-017,2.6253,2.6253,2.6253,2.6253
-3.6537E-016,-0.39893,-1.2253E-016,1.3904E-015,-0.9713,0.0066676,-0.22694,-2.2331E-017,2.6751,2.6751,2.6751,2.6751
-3.6535E-016,-0.39655,-1.2041E-016,1.4136E-015,-0.97476,0.0066563,-0.21936,-1.3212E-017,2.7253,2.7253,2.7253,2.7253
-3.7057E-016,-0.39415,-1.2804E-016,1.4521E-015,-0.97822,0.0066451,-0.21176,-2.2656E-017,2.7758,2.7758,2.7758,2.7758
-3.7853E-016,-0.39174,-1.3009E-016,1.4835E-015,-0.98167,0.0066339,-0.20416,-3.1806E-017,2.8266,2.8266,2.8266,2.8266
-3.8886E-016,-0.38931,-1.3249E-016,1.5134E-015,-0.98512,0.0066228,-0.19654,-3.0325E-017,2.8778,2.8778,2.8778,2.8778
-3.9573E-016,-0.38686,-1.393E-016,1.5429E-015,-0.98857,0.0066117,-0.18892,-4.7098E-017,2.9293,2.9293,2.9293,2.9293
